54.629629629629626,13
50.46296296296296,26
54.629629629629626,39
56.25,52
59.25925925925926,65
61.80555555555556,78
60.879629629629626,91
62.73148148148148,104
63.657407407407405,117
69.44444444444444,130
68.05555555555556,143
66.66666666666667,156
67.82407407407408,169
